Filename,Mean Brightness,Std Brightness,Max Brightness,Min Brightness,Hue Hist Feature 1,Hue Hist Feature 2,Hue Std,Contrast,Mean Saturation,Std Saturation,Max Saturation,Min Saturation,SIFT Features,Texture Contrast,Texture Dissimilarity,Texture Homogeneity,Texture Energy,Texture Correlation,Texture ASM,Excess Green Index,Excess Red Index,CIVE,ExG-ExR Ratio,CIVE Ratio,0%,25%,50%,75%,best_network
frame_35.jpg,163.594,21.164,250.0,74.0,17,87.0,19.732,0.11,67.571,24.957,164.0,0.0,626,0.238934839774951,0.2242730247064579,0.889329129554219,0.4151919437323659,0.93304520985529,0.1723843501402601,50,29.0,0.5304499999999948,0.7484130859375,0.6789436340332031,0.56641656,0.44462985,0.50172716,0.40809637,0%
frame_36.jpg,165.036,20.605,252.0,78.0,18,170.0,20.169,0.113,67.683,21.924,255.0,0.0,620,0.2383538710861055,0.2230422884050879,0.890010014065557,0.4308847876239737,0.9274363481147494,0.1856617002057569,35,49.19999999999999,7.094449999999988,0.82879638671875,0.7499427795410156,0.57861,0.5011366,0.50969857,0.41036907,0%
frame_37.jpg,168.001,21.786,249.0,80.0,19,120.0,22.279,0.124,66.673,23.374,158.0,0.0,833,0.2553624938845402,0.238995994373777,0.882138652764188,0.4109697952263496,0.9314588809116738,0.1688961725883876,248,95.79999999999995,25.498449999999984,0.7794914245605469,0.683441162109375,0.6143709,0.55480736,0.57613736,0.48338524,0%
frame_38.jpg,162.427,23.73,251.0,67.0,19,132.0,24.645,0.138,68.398,24.673,157.0,0.0,1041,0.2844262169765167,0.2648185237279844,0.8695498886626568,0.3709169225342663,0.9381674137709902,0.1375793634222909,60,46.6,-2.6245500000000206,0.7855491638183594,0.6515464782714844,0.61023575,0.55811834,0.5672733,0.45717302,0%
frame_39.jpg,159.005,22.487,250.0,40.0,20,272.0,20.985,0.117,75.018,26.893,169.0,0.0,844,0.251505931996086,0.2357662671232875,0.8836875953292271,0.4105009275891411,0.9341264685633734,0.1685110115515452,35,61.79999999999998,7.59845,0.8185386657714844,0.7248611450195312,0.66385657,0.6036189,0.6302571,0.52677965,0%
frame_40.jpg,164.335,22.724,249.0,59.0,17,203.0,18.678,0.104,72.943,23.805,170.0,0.0,1871,0.4037120841487277,0.3296156433463796,0.842498094799036,0.3888588491950832,0.8980889378544833,0.1512112045973244,65,49.19999999999999,-4.4625500000000144,0.8339653015136719,0.7750358581542969,0.58091325,0.51567084,0.5477837,0.3981313,0%
frame_41.jpg,165.024,22.96,253.0,66.0,18,139.0,19.64,0.11,71.059,23.636,255.0,0.0,1800,0.3939311704990214,0.3287174351761253,0.8420368639601908,0.3923755950139361,0.9010858327748916,0.1539586075625404,237,72.19999999999999,28.841449999999988,0.81304931640625,0.7537078857421875,0.59616095,0.48861936,0.5102313,0.36957446,0%
frame_42.jpg,166.665,24.213,251.0,62.0,18,180.0,20.864,0.117,68.494,22.896,255.0,0.0,2351,0.4459278681506851,0.3635067575831703,0.8263381149110007,0.3553618840873382,0.9034231294709604,0.1262820686621028,70,44.6,-6.563549999999999,0.7663955688476562,0.7017402648925781,0.5933862,0.51615137,0.53477013,0.38849187,0%
frame_43.jpg,160.365,25.855,250.0,60.0,20,150.0,24.26,0.136,70.259,25.334,168.0,0.0,2914,0.5394676492172209,0.4188019814090019,0.8024881606170003,0.326539431327846,0.8963519265467077,0.106628000211913,32,59.0,8.662450000000007,0.8011665344238281,0.6729049682617188,0.5995656,0.55591017,0.5649411,0.3795586,0%
frame_44.jpg,161.741,26.389,251.0,62.0,18,299.0,23.761,0.133,70.837,26.503,255.0,0.0,3094,0.5453537793542071,0.4263087084148724,0.7985887425512097,0.3180857004668113,0.899481913590456,0.1011785128414619,16,23.0,13.381449999999994,0.7728385925292969,0.6527862548828125,0.63324875,0.5878473,0.59959483,0.46382573,0%
frame_45.jpg,158.113,24.58,250.0,49.0,20,147.0,20.86,0.117,75.175,26.736,255.0,0.0,2550,0.4967511619373779,0.3864282656555772,0.8176311401737594,0.3526432527769593,0.8910848041695151,0.1243572637291144,25,54.39999999999998,11.181449999999984,0.8352165222167969,0.7432594299316406,0.69679844,0.64039016,0.6562059,0.49805894,0%
frame_46.jpg,156.439,24.575,248.0,43.0,19,298.0,20.004,0.112,78.85,26.754,236.0,0.0,2270,0.4873830418297453,0.3731768285225048,0.8245601756035936,0.358331479748374,0.8945352116895378,0.1284014493786594,40,58.0,5.5414499999999975,0.8396720886230469,0.7584648132324219,0.63272357,0.56358415,0.5992225,0.45589277,0%
frame_47.jpg,157.387,25.313,252.0,48.0,20,225.0,22.407,0.125,74.578,27.548,224.0,0.0,2530,0.4984252690802349,0.3882858365949119,0.8166845894314916,0.3534573229999873,0.8965834595939206,0.1249320791823173,55,58.39999999999998,-0.2465500000000133,0.823089599609375,0.7167205810546875,0.6388518,0.57553333,0.59109193,0.45681298,0%
frame_48.jpg,159.219,24.934,251.0,50.0,20,180.0,20.271,0.113,74.871,26.495,206.0,0.0,2581,0.5005733243639923,0.390426247553816,0.8156636955032278,0.3409456907547417,0.8942288381326646,0.1162439640442279,64,46.79999999999998,-4.181550000000023,0.8164596557617188,0.7272720336914062,0.66370046,0.63716567,0.6494722,0.5364563,0%
frame_49.jpg,157.557,25.961,250.0,40.0,20,123.0,21.417,0.12,78.532,28.132,230.0,0.0,2124,0.4625619190313111,0.364431720890411,0.8273225435472045,0.3520467172307577,0.9073031774634188,0.123936891112953,79,35.79999999999998,-10.38655,0.8507194519042969,0.763641357421875,0.5771966,0.5235477,0.5521329,0.3779816,0%
frame_50.jpg,166.769,23.784,252.0,64.0,17,326.0,21.211,0.118,72.357,26.827,190.0,0.0,1902,0.3972220523483364,0.3257705479452052,0.8441749310696354,0.3682883977638332,0.9064463744084283,0.1356363439274514,64,53.99999999999997,-3.883550000000014,0.7972526550292969,0.7266769409179688,0.6602524,0.60734206,0.65962344,0.5697066,0%
frame_51.jpg,160.507,25.303,251.0,49.0,20,332.0,22.166,0.124,77.185,29.474,255.0,0.0,1946,0.4161035347358119,0.3358228351272013,0.8399765601647273,0.3579024730445619,0.912595317025547,0.1280941802114133,240,59.0,27.170449999999988,0.8045730590820312,0.7165336608886719,0.71024543,0.65889424,0.7160205,0.58868116,50%
frame_52.jpg,157.811,26.379,251.0,47.0,17,287.0,23.014,0.129,76.469,30.949,255.0,0.0,2072,0.4247263331702541,0.3485124143835614,0.8332887276024737,0.3324668684327845,0.9164809662743256,0.1105342186055024,70,43.0,-6.6235499999999945,0.7993278503417969,0.6938133239746094,0.6779542,0.6523383,0.6797422,0.54547685,50%
frame_53.jpg,156.81,25.234,251.0,64.0,20,286.0,20.702,0.116,77.765,30.622,202.0,0.0,1860,0.4067851027397258,0.3301889677103716,0.8424689278247394,0.3472425268529279,0.9104893010731588,0.1205773724552063,240,94.39999999999998,28.522449999999985,0.8416404724121094,0.7418708801269531,0.67612576,0.6544228,0.6784724,0.51391584,50%
frame_55.jpg,170.084,20.972,251.0,81.0,15,375.0,17.454,0.098,72.881,22.35,255.0,0.0,555,0.2138920315557728,0.2006138392857142,0.9009712741310026,0.4363685302548263,0.938114615297746,0.1904174941967572,64,55.6,-3.823550000000005,0.7894401550292969,0.788299560546875,0.6087574,0.49218526,0.5974862,0.47868264,0%
frame_56.jpg,172.103,20.524,251.0,66.0,17,214.0,18.704,0.104,69.806,22.0,131.0,0.0,1407,0.3396526418786694,0.2835509417808218,0.8637552534844284,0.4191148584420728,0.8977168286314985,0.1756572645669187,61,61.79999999999998,-2.4185500000000246,0.8272781372070312,0.7866554260253906,0.64697266,0.5854556,0.6214194,0.51402014,0%
frame_57.jpg,163.574,24.304,250.0,52.0,20,301.0,20.178,0.113,75.186,26.437,217.0,0.0,1878,0.4296798556751468,0.3358534124266145,0.8412424446548264,0.3662569836939419,0.9042152175610284,0.1341441781045844,70,43.19999999999999,-6.612550000000006,0.8198814392089844,0.7565536499023438,0.6410736,0.58441204,0.62965727,0.5403889,0%
frame_58.jpg,158.775,26.064,251.0,49.0,20,203.0,24.2,0.135,73.564,30.663,255.0,0.0,2106,0.4409131910469666,0.3556101700097847,0.8306121878516552,0.328472810832251,0.9110079938639604,0.1078943874560397,77,37.39999999999998,-9.54955000000001,0.8340988159179688,0.71783447265625,0.71980774,0.693695,0.71418965,0.5706847,0%
frame_59.jpg,158.31,26.105,250.0,51.0,18,220.0,21.739,0.121,75.32,30.068,255.0,0.0,2010,0.4257353840508808,0.3458904109589041,0.8349213063452465,0.331888424918992,0.9141000595006744,0.1101499265952094,63,47.99999999999997,-3.737550000000006,0.8221168518066406,0.7192420959472656,0.6276075,0.5985895,0.6221973,0.50729215,0%
frame_60.jpg,164.074,24.002,252.0,41.0,18,114.0,20.683,0.116,71.01,24.283,255.0,0.0,2071,0.5138400501467714,0.3805765349804307,0.8212184248285521,0.354284346923416,0.886147362965994,0.1255173984749514,66,47.6,-4.921550000000003,0.8459320068359375,0.7595481872558594,0.50959504,0.4671648,0.4797159,0.34286237,0%
frame_61.jpg,163.325,24.774,254.0,28.0,19,300.0,18.788,0.105,75.812,25.706,255.0,0.0,1962,0.4957306445694712,0.3663122248043051,0.8278101169735382,0.362517626619289,0.8942685903921744,0.1314190296096822,38,70.39999999999998,6.790449999999986,0.8168601989746094,0.7715797424316406,0.5175832,0.42737204,0.50216293,0.32191506,0%
frame_62.jpg,159.803,25.454,253.0,48.0,18,457.0,18.48,0.103,79.355,28.119,255.0,0.0,2118,0.520651143590998,0.3816390961350294,0.8214334807991505,0.3484244196481364,0.8918719831953272,0.1213995762071406,56,60.79999999999998,-0.5275500000000051,0.8085517883300781,0.7629470825195312,0.68177336,0.587786,0.65243965,0.42689702,0%
frame_63.jpg,156.978,26.399,253.0,33.0,20,324.0,18.903,0.106,78.178,29.136,255.0,0.0,2604,0.5578331396771032,0.4103206029843441,0.8079462148832438,0.3131011685659836,0.8928938915996334,0.0980323417573844,2,65.99999999999997,20.48544999999998,0.8307876586914062,0.7574348449707031,0.7462592,0.696811,0.7573938,0.46909696,50%
frame_64.jpg,156.992,24.126,252.0,42.0,20,119.0,20.344,0.114,72.916,27.59,255.0,0.0,2625,0.5193974743150683,0.4075686460371818,0.807207857642457,0.3496825189342059,0.8800766382729821,0.1222778640481713,63,49.19999999999999,-3.6925500000000175,0.8321456909179688,0.7386856079101562,0.7614418,0.7220494,0.7202169,0.48157725,0%
frame_65.jpg,165.549,21.586,253.0,25.0,19,50.0,16.713,0.093,70.287,21.298,255.0,0.0,1634,0.4238051920254402,0.3358266572896282,0.8395725612215159,0.3897882938602489,0.8822544273444066,0.1519349140304837,62,49.6,-3.2925500000000056,0.8826446533203125,0.8230133056640625,0.6028567,0.56099725,0.5221054,0.34405953,0%
frame_66.jpg,163.736,24.997,253.0,40.0,19,305.0,20.65,0.115,73.663,28.321,255.0,0.0,2140,0.4620459271037182,0.3630901418786693,0.8271508853094791,0.354623644360431,0.8987772544420157,0.1257579291394734,68,54.19999999999999,-5.419550000000008,0.7609024047851562,0.6945838928222656,0.6831072,0.5927685,0.67578477,0.47975186,0%
frame_67.jpg,165.026,23.895,252.0,47.0,19,350.0,19.909,0.111,70.957,26.583,255.0,0.0,1996,0.4367202788649704,0.3478167808219176,0.8338147123338941,0.345161806815116,0.8979186844095788,0.1191366728838754,65,52.79999999999998,-4.327550000000002,0.7731132507324219,0.7045173645019531,0.7276399,0.6806068,0.7216486,0.579982,0%
frame_68.jpg,162.932,24.473,252.0,46.0,19,245.0,23.574,0.132,70.877,28.602,255.0,0.0,2175,0.4696023422211348,0.3670384356653617,0.825974635518837,0.3468511289215102,0.89327830592845,0.1203057056341261,58,61.0,-1.321550000000009,0.8077430725097656,0.6920433044433594,0.7167721,0.6630756,0.6901663,0.5805222,0%
frame_69.jpg,166.361,23.459,253.0,42.0,20,293.0,19.667,0.11,72.773,24.821,255.0,0.0,1871,0.4248218872309199,0.3488525868395302,0.8326911857542101,0.368630132195124,0.8992981344337457,0.1358881743621946,13,47.79999999999998,15.52244999999997,0.8143768310546875,0.7518501281738281,0.6522095,0.5684042,0.6167773,0.47381103,0%
frame_70.jpg,166.788,21.149,250.0,52.0,14,482.0,14.32,0.08,67.673,20.31,255.0,0.0,1645,0.4147734222113499,0.3369618395303323,0.8384054408159494,0.3838966444970306,0.8868232423912094,0.1473766336560794,58,49.599999999999966,-1.7665500000000165,0.9077911376953124,0.8515510559082031,0.49161282,0.5012062,0.46311197,0.30122972,25%
frame_71.jpg,166.674,21.736,252.0,51.0,13,487.0,12.457,0.07,70.733,19.796,255.0,0.0,1764,0.4407411937377691,0.3466930650684933,0.8343846520815099,0.3773498071124241,0.8841209680672283,0.1423928769277836,94,25.0,-16.60155000000001,0.929931640625,0.8916778564453125,0.6020525,0.5714835,0.5353986,0.3472392,0%
frame_72.jpg,160.516,27.275,252.0,18.0,19,173.0,19.198,0.107,74.961,27.104,255.0,0.0,2944,0.6204478045499019,0.4476249082681017,0.7911920700506038,0.321739283463575,0.8932714817827414,0.1035161665236546,81,43.39999999999998,-10.857550000000018,0.8425407409667969,0.7612457275390625,0.6738869,0.6434073,0.6250328,0.42847028,0%
frame_73.jpg,161.795,31.546,253.0,29.0,19,288.0,23.971,0.134,75.013,30.447,255.0,0.0,4229,0.8720454684442269,0.5721127385029354,0.7413371468729271,0.252495836915795,0.8878051592702596,0.0637541476598077,57,56.6,-1.0735500000000189,0.6926231384277344,0.6027565002441406,0.79229385,0.74985075,0.77124804,0.6271967,0%
frame_87.jpg,155.126,34.352,250.0,5.0,20,111.0,23.466,0.131,74.66,33.167,255.0,0.0,4032,0.8975048923679061,0.5986882338551858,0.7271307508066253,0.2321462247792009,0.8996107950403707,0.0538918696792352,9,81.59999999999997,18.354449999999996,0.8383636474609375,0.7270126342773438,0.72072124,0.6255538,0.62865067,0.51732045,0%
frame_88.jpg,162.558,34.503,254.0,24.0,20,19.0,26.214,0.146,68.005,31.685,255.0,0.0,3889,0.9169635212818,0.5942048373287672,0.7308235114747097,0.228440928184026,0.8983003182929212,0.0521852576695793,216,68.79999999999998,36.80244999999999,0.8006515502929688,0.6737174987792969,0.71882737,0.67784894,0.66070974,0.5576563,0%
frame_91.jpg,166.662,25.11,252.0,22.0,15,368.0,7.809,0.044,83.34,26.036,255.0,0.0,491,0.2209324547455968,0.1874044459393345,0.9080043043667332,0.3990303098722718,0.9510264817227064,0.1592251881967612,73,29.19999999999999,-8.33455,0.9291725158691406,0.9177169799804688,0.7453223,0.7230648,0.76558965,0.7394051,50%
frame_92.jpg,157.564,30.279,249.0,25.0,19,298.0,22.118,0.124,77.053,29.527,255.0,0.0,2415,0.5235521648727985,0.4257965386497068,0.7960350205309938,0.2817197412962077,0.9297200943057168,0.0793660126360022,74,47.6,-7.994550000000025,0.8129425048828125,0.7130355834960938,0.6317521,0.5875532,0.6133407,0.44290936,0%
frame_93.jpg,158.42,32.592,254.0,32.0,20,366.0,23.351,0.13,78.933,32.435,255.0,0.0,2004,0.4488441780821917,0.3763989114481409,0.8187955792234257,0.2946234427834453,0.9427623210383892,0.08680297303757,72,60.19999999999999,-6.727550000000008,0.7259864807128906,0.6288566589355469,0.8010089,0.7609251,0.7897475,0.6514673,0%
frame_94.jpg,157.866,33.11,251.0,48.0,20,327.0,25.121,0.14,81.335,35.525,255.0,0.0,1888,0.4233503546966731,0.3624709515655577,0.8245555978255521,0.2974177645878579,0.9469532631531334,0.0884573266924384,65,61.0,-3.9955500000000086,0.7016944885253906,0.5998878479003906,0.80522,0.7479112,0.8000377,0.66326654,0%
frame_95.jpg,163.523,27.614,251.0,48.0,20,451.0,22.333,0.125,77.871,28.241,255.0,0.0,1365,0.3556445694716243,0.3139753546966733,0.8471610015186267,0.3315066984068488,0.939847654043367,0.1098966910886094,65,64.19999999999999,-3.861550000000016,0.7150421142578125,0.6789512634277344,0.7380128,0.6715804,0.74201643,0.58430725,50%
frame_96.jpg,164.083,27.786,251.0,24.0,19,298.0,18.728,0.105,74.369,24.667,255.0,0.0,3447,0.7528819104696671,0.4859344422700588,0.7785552670319523,0.3078701061975474,0.8775741926048627,0.0947840022900891,63,58.0,-3.3485500000000314,0.7788467407226562,0.7337646484375,0.7040438,0.65702033,0.6805431,0.43990222,0%
frame_97.jpg,166.672,29.073,253.0,30.0,19,244.0,25.495,0.142,68.019,30.647,255.0,0.0,3810,0.8038580907534241,0.5187935726516634,0.7643745758433484,0.2875011276381445,0.8724427602132196,0.0826568983932047,56,65.59999999999997,-0.3475500000000053,0.7759742736816406,0.6370620727539062,0.8073471,0.77923614,0.7815645,0.66968536,0%
frame_98.jpg,165.768,27.99,251.0,36.0,20,299.0,22.732,0.127,71.89,29.067,255.0,0.0,3406,0.6888836227984342,0.4679320572407043,0.7840121285125872,0.3021315924292727,0.8857274319238746,0.0912834991438481,65,46.0,-4.57555,0.7680015563964844,0.67730712890625,0.69866216,0.6544534,0.6992795,0.5576894,50%
frame_99.jpg,164.804,28.456,254.0,20.0,20,337.0,24.867,0.139,71.305,31.852,255.0,0.0,3399,0.720970676369863,0.484256512964775,0.7777713104286645,0.2911155067126041,0.8812800668826477,0.0847482382485362,48,77.19999999999999,3.174449999999986,0.7662086486816406,0.6319541931152344,0.7558857,0.72798353,0.7536484,0.6402092,0%
frame_100.jpg,157.973,28.585,253.0,27.0,20,329.0,26.208,0.146,79.612,33.277,255.0,0.0,3142,0.7484329134050879,0.4883271159491196,0.778790050921152,0.3089124919586867,0.8749172254141465,0.0954269276881256,42,59.599999999999966,4.803450000000005,0.8331336975097656,0.68011474609375,0.7884042,0.7530356,0.80714864,0.6891503,50%
frame_101.jpg,162.454,24.994,253.0,47.0,20,42.0,21.364,0.119,69.317,27.713,255.0,0.0,3316,0.6327437010763204,0.4537136130136986,0.7889380611142497,0.3107353205978492,0.8631718510676326,0.0965564394670481,13,83.0,16.856450000000002,0.8485679626464844,0.7388076782226562,0.84277475,0.8098591,0.8262061,0.6877333,0%
frame_102.jpg,162.574,25.445,254.0,28.0,18,276.0,23.022,0.129,68.222,27.06,255.0,0.0,2854,0.5946023422211352,0.4266412365459883,0.8012336492486368,0.3182120650291314,0.8764088188897362,0.1012589183301042,61,44.6,-3.1195499999999967,0.8465385437011719,0.7390594482421875,0.79509306,0.7667655,0.785247,0.63767093,0%
frame_103.jpg,162.024,25.597,253.0,59.0,20,224.0,22.291,0.125,70.82,27.39,255.0,0.0,2671,0.5285591976516634,0.4050651296477494,0.8087813544511466,0.3205248308263275,0.8934272229292888,0.1027361671762459,57,51.0,-1.290549999999996,0.8022422790527344,0.7027015686035156,0.784513,0.7433471,0.77711904,0.60493094,0%
frame_104.jpg,160.693,25.18,252.0,31.0,18,262.0,21.652,0.121,73.744,26.784,255.0,0.0,2322,0.5252988931017608,0.3937782840019567,0.814891482973094,0.3468125125187929,0.8904119040226915,0.1202789188395979,50,62.39999999999998,1.828449999999968,0.8275413513183594,0.7413558959960938,0.71922433,0.66819304,0.71011263,0.45650414,0%
frame_105.jpg,160.806,24.227,253.0,28.0,20,166.0,19.853,0.111,72.419,26.162,255.0,0.0,2077,0.4484925391389432,0.3611637720156556,0.827623669253683,0.3614862414868463,0.8983052750588624,0.1306723027842866,57,61.19999999999999,-0.9255500000000224,0.8380546569824219,0.7558364868164062,0.7374789,0.6954478,0.69713545,0.4564942,0%
frame_106.jpg,160.772,23.848,251.0,45.0,20,211.0,20.784,0.116,72.444,26.681,255.0,0.0,1996,0.4332191780821916,0.3520517367906065,0.8315195935043794,0.366669922994919,0.8975055610788947,0.1344468324290998,6,92.59999999999997,19.93244999999998,0.8378067016601562,0.7472114562988281,0.72779566,0.679961,0.6986212,0.46396628,0%
frame_107.jpg,163.212,19.055,249.0,94.0,20,131.0,20.624,0.115,68.47,25.913,120.0,0.0,185,0.1210937499999999,0.1207344667318982,0.9396686949608613,0.4762142857730815,0.9553553187515926,0.2267800459743661,63,49.6,-3.6775500000000103,0.81500244140625,0.715850830078125,0.73959386,0.6799418,0.6984164,0.5967848,0%
frame_108.jpg,164.248,25.098,254.0,25.0,18,208.0,22.664,0.127,69.32,28.187,255.0,0.0,2036,0.4993311215753421,0.3564357570939334,0.832301047909638,0.3405391442045147,0.8934905992725255,0.1159669087355432,70,48.99999999999997,-6.3985500000000215,0.7923393249511719,0.684356689453125,0.7269536,0.6702922,0.7049298,0.5704401,0%
frame_109.jpg,164.975,24.888,254.0,28.0,20,161.0,22.23,0.124,68.719,27.721,255.0,0.0,2072,0.4582619863013699,0.3545896526418786,0.8313498283184036,0.3389509314285678,0.9009584288957604,0.1148877339162937,71,45.19999999999999,-6.929550000000006,0.7922134399414062,0.6874313354492188,0.746732,0.6960467,0.7254741,0.59591615,0%
frame_110.jpg,167.059,23.688,254.0,26.0,18,218.0,20.894,0.117,69.448,25.529,255.0,0.0,1843,0.4480453461350294,0.3410171538649706,0.8377169568798308,0.3511195826613865,0.8955749872030162,0.1232849613283062,63,54.0,-3.512550000000026,0.8012771606445312,0.7132911682128906,0.7277074,0.6680142,0.70807236,0.5937736,0%
frame_111.jpg,162.424,25.45,253.0,45.0,19,142.0,21.57,0.121,68.679,25.98,255.0,0.0,2436,0.5470699302837568,0.4006963979941288,0.8112058430027314,0.3303125064262154,0.8900078695576858,0.1091063519015686,66,42.19999999999999,-5.113550000000011,0.8250350952148438,0.7231788635253906,0.5919392,0.5644735,0.56447166,0.43586943,0%
frame_112.jpg,162.711,25.235,253.0,27.0,20,145.0,22.839,0.128,70.324,27.366,255.0,0.0,2522,0.5937843994618396,0.4117806690313111,0.8086427036481783,0.3292964969595233,0.879752935683613,0.1084361829098133,67,45.99999999999997,-5.352549999999994,0.7833824157714844,0.6586837768554688,0.7152741,0.6615067,0.68981326,0.574415,0%
frame_113.jpg,162.76,25.856,252.0,29.0,20,81.0,22.897,0.128,69.647,25.844,255.0,0.0,2385,0.5373348825831699,0.4011283023483365,0.8107521886398664,0.329083040143026,0.8960904369191087,0.1082956473097764,26,69.59999999999997,11.352449999999983,0.8378753662109375,0.7236862182617188,0.65379673,0.5988471,0.6163239,0.44770747,0%
frame_114.jpg,161.632,26.312,252.0,49.0,20,129.0,24.076,0.135,71.63,27.209,255.0,0.0,2549,0.573217343444227,0.4135350415851272,0.8067963497209545,0.3247658631725024,0.8928960020923841,0.1054728658821805,63,46.79999999999998,-3.782550000000008,0.8210601806640625,0.6954383850097656,0.6253421,0.55773276,0.58994377,0.45442864,0%
frame_115.jpg,160.729,26.164,252.0,48.0,19,277.0,24.444,0.137,72.911,27.074,255.0,0.0,2402,0.5473909919275927,0.4114901846868884,0.8066478605942884,0.3219164681859557,0.8983585305236479,0.1036302124893194,70,48.6,-6.413550000000015,0.80780029296875,0.6777534484863281,0.6205687,0.5362115,0.5977797,0.43651384,0%
frame_116.jpg,161.814,26.157,252.0,27.0,20,189.0,23.547,0.132,69.293,25.233,255.0,0.0,2634,0.5674229452054793,0.4215768713307241,0.8021546439960789,0.322983800807234,0.8953005845094723,0.104318535583887,55,57.599999999999966,-0.2905500000000032,0.8007926940917969,0.6789970397949219,0.5802842,0.520495,0.550587,0.38089317,0%
frame_117.jpg,159.825,24.138,253.0,38.0,19,11.0,20.079,0.112,70.2,25.481,255.0,0.0,2310,0.520054886252446,0.3930673617906067,0.815088974233024,0.3545229373806907,0.8827842084183326,0.1256865131290331,78,36.6,-9.971550000000027,0.8446578979492188,0.7505264282226562,0.64671,0.6062681,0.6119675,0.47283062,0%
frame_118.jpg,158.283,18.572,250.0,80.0,17,302.0,21.826,0.122,67.794,25.37,151.0,0.0,197,0.1315741193737767,0.13084790851272,0.9346486668297456,0.475887622964439,0.9501777812848076,0.226469029690744,59,47.19999999999999,-2.2415499999999966,0.8518104553222656,0.733856201171875,0.6551803,0.5939973,0.5667648,0.47111914,0%
frame_119.jpg,157.436,18.501,249.0,85.0,15,334.0,20.545,0.115,68.711,23.756,141.0,0.0,208,0.1300490765655576,0.1293534430039138,0.9353928418542076,0.4673128297263442,0.9511687904595696,0.2183812808268432,71,32.19999999999999,-7.434550000000009,0.8635520935058594,0.7601547241210938,0.65162826,0.5677946,0.55754054,0.41990578,0%
frame_120.jpg,155.179,22.797,249.0,54.0,18,159.0,19.991,0.112,71.835,25.002,255.0,0.0,1491,0.3811651479941293,0.3165018040606655,0.8476951281773683,0.3735529408800925,0.9025186147208546,0.1395417996401659,71,33.39999999999998,-7.389550000000007,0.8727760314941406,0.7731781005859375,0.64080477,0.61586225,0.5812618,0.41385853,0%
frame_121.jpg,151.085,23.645,250.0,63.0,16,431.0,17.358,0.097,73.267,25.232,255.0,0.0,1453,0.365096777152642,0.3070151969178084,0.8522661289720054,0.3644504210539468,0.90953317049606,0.1328241094063991,71,30.399999999999977,-7.512550000000004,0.9016609191894532,0.8309135437011719,0.692368,0.6766173,0.64102566,0.4881108,0%
frame_122.jpg,156.45,23.685,251.0,80.0,17,392.0,15.83,0.088,68.514,23.275,255.0,0.0,1325,0.3405432057240705,0.2894332497553816,0.8602233707842843,0.3598712131173225,0.9149057064789416,0.1295072900305333,52,38.99999999999997,0.1214500000000029,0.9027137756347656,0.8397636413574219,0.65193236,0.6138407,0.57180804,0.45473164,0%
frame_123.jpg,155.872,25.15,251.0,48.0,15,465.0,18.031,0.101,69.169,23.897,255.0,0.0,1220,0.3286906800391387,0.2826489114481408,0.8630818147830157,0.3485422094255673,0.9259277773384776,0.121481671751256,32,62.0,8.750449999999965,0.912883758544922,0.8416290283203125,0.7017514,0.6558545,0.6169772,0.5106914,0%
frame_124.jpg,154.522,23.029,249.0,54.0,16,416.0,20.232,0.113,69.199,22.021,255.0,0.0,1153,0.3093505381604695,0.2723443615459881,0.8673661743130976,0.3765848518484499,0.9192124410700916,0.1418161506417189,68,29.799999999999983,-6.376550000000016,0.92926025390625,0.8482856750488281,0.64611894,0.6272318,0.60460657,0.42663747,0%
frame_125.jpg,156.911,24.777,253.0,77.0,17,332.0,21.387,0.119,69.41,26.22,255.0,0.0,1294,0.3158214591487276,0.2793274522994127,0.8639130953536962,0.3713958255144439,0.9273991353033816,0.1379348592095552,74,30.19999999999999,-8.671549999999996,0.8637275695800781,0.7643051147460938,0.6630258,0.6049182,0.61766577,0.4387304,0%
frame_126.jpg,157.127,22.704,253.0,85.0,18,136.0,18.998,0.106,70.114,25.778,255.0,0.0,1188,0.3081427348336593,0.2729635518590997,0.8669364997900483,0.3882240234503226,0.9155077180571728,0.1507178923839566,74,34.79999999999998,-8.495550000000001,0.8471412658691406,0.7626075744628906,0.60237086,0.5221384,0.53134054,0.36447513,0%
frame_127.jpg,159.181,21.717,251.0,64.0,16,419.0,21.954,0.123,65.492,24.459,255.0,0.0,1284,0.3145333904109587,0.2769462451076321,0.865102787732038,0.3919440553320642,0.9062837217675792,0.1536201425101442,68,27.399999999999977,-6.466550000000005,0.8821678161621094,0.7803535461425781,0.6402389,0.5873726,0.5854367,0.44793853,0%
frame_128.jpg,159.625,19.434,249.0,80.0,16,374.0,18.661,0.104,64.939,21.505,255.0,0.0,1122,0.2854811338062622,0.2541164689334637,0.8759719663220388,0.4202439242521941,0.8973183299233654,0.1766049558708838,53,36.6,-0.3325500000000119,0.9002456665039062,0.8244552612304688,0.6841167,0.62431896,0.6037689,0.4517344,0%
frame_129.jpg,161.178,20.148,252.0,80.0,16,318.0,17.221,0.096,63.417,19.343,255.0,0.0,841,0.2678724315068491,0.2413772015655575,0.8819032027671829,0.4256548134399794,0.9122453529687872,0.1811820202046236,70,23.399999999999977,-7.400550000000003,0.9035186767578124,0.8304824829101562,0.6645985,0.59075654,0.56909454,0.4050578,0%
